OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00077204,E01015277,239,5,4,8,8,4,2,2,5,4,3,6,5,5,0,3,2,3,1,2,2,4,1,5,3,2,6,4,3,3,3,4,3,5,2,4,4,6,4,6,4,4,4,4,3,6,1,1,3,4,2,2,1,3,6,5,3,2,4,3,0,2,2,2,3,2,1,3,0,2,2,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,2
E00077205,E01015277,240,7,6,8,3,8,4,0,2,5,1,1,3,3,3,0,1,0,2,3,3,3,1,3,2,4,5,9,1,4,4,5,8,6,3,4,5,2,4,2,4,6,0,6,3,3,5,5,3,5,6,4,4,3,2,3,4,1,4,0,0,0,2,1,2,0,3,3,2,0,3,1,2,1,3,0,2,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0
E00077210,E01015277,183,3,3,2,5,1,3,0,5,0,0,2,1,0,1,1,2,1,0,3,1,5,2,3,4,2,2,2,2,3,2,4,7,2,5,4,4,2,1,4,3,6,7,3,5,1,0,2,3,5,0,1,2,1,1,2,2,2,3,1,0,2,2,2,1,2,4,2,2,2,5,1,0,0,1,0,0,5,0,2,2,0,0,0,0,0,0,3,0,0,0,1
E00077211,E01015277,192,0,0,4,0,3,1,1,0,3,1,1,1,2,4,0,3,1,0,2,5,1,5,3,5,5,3,4,3,4,5,3,6,2,0,5,4,3,5,1,4,2,6,3,4,2,3,3,0,2,2,2,2,3,3,3,1,2,1,2,3,1,2,3,4,1,3,1,1,3,0,1,1,0,1,3,2,2,0,0,3,0,1,0,0,0,3,1,1,0,0,2
E00077212,E01015279,178,1,4,2,1,2,2,2,3,2,2,1,1,2,1,1,0,0,2,0,1,0,0,3,1,0,1,2,0,4,4,3,7,1,2,5,5,6,5,8,2,3,5,1,8,4,4,3,1,6,3,5,0,1,1,1,0,5,5,3,0,2,1,2,2,3,2,0,3,4,0,0,1,2,0,1,1,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0
E00077214,E01015279,194,4,5,0,3,5,2,1,4,0,0,4,1,1,1,0,0,0,0,1,1,1,2,1,4,5,2,4,5,7,5,9,3,3,5,3,2,4,8,5,3,1,2,2,5,4,1,5,4,2,2,4,5,2,3,4,1,4,4,1,1,3,0,2,1,1,5,2,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1
E00077216,E01015279,269,1,6,6,1,1,4,6,2,1,5,1,2,0,0,0,0,0,1,0,2,2,2,2,8,8,4,11,4,9,10,9,7,8,8,3,8,7,4,3,6,6,4,2,5,4,4,3,2,7,3,8,2,7,1,3,8,2,1,3,2,1,1,4,3,1,2,1,3,0,5,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
E00077218,E01015279,166,4,0,0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,4,5,3,2,3,5,4,8,1,5,10,3,2,6,1,4,4,2,1,5,2,5,6,2,0,1,0,4,1,3,2,2,1,3,3,1,4,0,2,2,0,2,5,4,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3
E00077221,E01015279,180,2,2,4,5,2,2,3,2,3,0,4,2,4,0,0,0,4,0,0,1,2,3,4,4,3,0,5,5,5,7,3,5,8,4,5,9,4,6,2,4,3,3,4,2,2,1,2,0,1,2,2,1,3,1,4,3,1,0,2,2,0,0,3,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
E00077223,E01015279,109,3,1,1,1,2,3,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,4,2,1,1,3,6,4,0,2,2,3,3,1,2,3,3,2,0,2,5,1,4,4,0,2,3,2,0,4,0,4,1,2,1,1,1,0,0,2,0,1,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077213,E01015280,283,1,1,3,4,4,2,4,4,2,4,2,1,1,0,0,1,0,1,2,3,6,5,5,5,5,5,7,1,7,5,3,6,10,8,9,8,11,5,3,7,5,8,9,3,5,4,7,3,3,4,9,3,4,1,5,3,5,1,2,4,1,3,1,3,0,1,4,2,0,2,1,0,1,2,0,2,1,2,1,2,0,0,1,0,0,0,2,1,0,1,0
E00077222,E01015280,222,9,6,5,1,5,2,1,1,4,1,2,3,2,0,1,1,2,2,2,1,2,5,1,2,4,4,2,9,4,5,5,4,6,4,6,6,2,5,4,8,6,6,1,2,5,4,4,3,1,3,4,3,1,6,3,4,0,1,0,2,4,0,1,4,0,1,2,1,0,1,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
E00077224,E01015280,143,1,1,2,2,3,2,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,2,5,2,0,2,2,3,3,2,3,1,1,3,5,5,2,4,2,4,1,1,3,1,4,0,2,2,3,5,3,1,1,1,3,2,0,3,1,0,2,1,1,3,1,1,0,2,0,4,0,3,4,0,1,2,0,0,0,0,1,0,0,1,1,3,0,1,2,0,1
E00077225,E01015280,132,1,1,3,2,2,2,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,7,5,5,0,1,3,3,2,2,4,2,2,4,5,2,4,5,3,5,3,2,3,2,0,2,2,3,1,4,1,0,1,2,1,1,1,0,0,0,1,3,1,0,1,0,1,1,0,1,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
E00077236,E01015280,137,1,1,3,3,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,5,4,1,2,3,2,3,4,3,7,1,5,4,6,4,2,1,3,3,1,3,1,4,1,4,1,1,4,2,1,1,1,3,0,1,0,3,1,5,2,3,2,0,2,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,2,0,0,0
E00172741,E01015280,112,2,2,2,2,1,2,0,0,0,1,0,0,0,0,0,2,2,0,0,2,1,2,1,1,0,1,0,2,4,5,4,2,0,1,1,7,5,2,6,4,2,0,3,1,1,4,2,2,2,4,4,2,0,1,1,4,1,2,0,0,2,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00172759,E01015280,96,1,0,0,3,1,1,0,1,2,1,0,0,1,0,0,0,0,3,0,1,0,0,2,2,1,5,0,1,3,4,2,4,4,1,2,2,3,1,1,1,2,2,2,0,1,4,2,3,0,3,2,0,4,3,1,1,2,2,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E00172762,E01015280,78,3,0,3,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,4,2,3,0,0,1,2,0,1,2,4,6,2,5,3,1,4,1,0,0,0,2,1,2,0,1,2,1,0,1,2,0,0,0,0,3,1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077220,E01015281,143,0,1,1,0,3,2,1,1,1,1,2,1,2,2,4,0,4,3,1,1,2,1,1,1,1,1,2,2,1,4,3,1,1,1,6,2,1,4,2,0,1,0,2,2,2,1,1,1,0,4,2,1,6,3,5,2,1,0,0,0,3,2,1,4,2,2,4,2,1,2,1,4,0,0,3,0,2,1,0,0,2,1,1,0,2,1,0,0,0,0,0
E00077229,E01015281,187,1,2,8,0,2,1,0,2,3,1,2,4,2,2,1,1,1,0,3,2,1,1,3,3,1,3,6,10,2,5,4,6,4,1,3,2,1,5,2,5,5,4,5,2,5,2,4,1,3,5,2,9,2,4,4,1,1,0,4,1,4,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
E00077230,E01015281,103,2,0,2,2,0,0,0,0,0,1,1,0,2,0,0,0,3,1,0,0,2,1,0,1,0,4,3,0,3,6,3,1,6,3,2,1,4,3,4,1,3,2,1,1,0,1,1,1,4,1,1,5,2,1,2,2,3,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
E00077231,E01015281,200,2,3,2,1,1,2,0,4,7,1,5,0,1,0,4,0,2,0,1,1,5,1,2,1,3,4,3,4,5,5,5,8,3,6,6,4,2,2,2,4,4,3,5,6,8,1,4,1,2,5,5,2,3,3,2,3,2,3,0,2,2,3,3,3,1,3,0,1,0,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00077232,E01015281,143,0,3,1,2,0,4,2,0,2,1,2,1,1,2,0,1,0,1,1,2,1,2,2,1,1,2,2,2,5,3,3,3,4,2,0,7,2,2,3,2,3,2,3,3,2,5,1,3,3,5,1,5,1,2,2,4,2,2,0,1,2,0,1,3,1,0,0,1,1,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
E00077233,E01015281,174,2,3,7,3,3,2,8,3,5,2,5,2,2,3,3,1,2,1,4,1,3,3,1,3,1,2,3,5,2,2,5,3,3,4,7,3,1,0,0,1,1,2,2,2,1,2,3,2,3,1,6,2,2,2,5,0,1,2,1,0,1,0,5,2,1,1,2,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
E00077235,E01015281,59,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,2,1,0,2,1,1,2,1,1,3,1,1,2,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,2,1,2,1,1,3,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
E00077234,E01015282,135,2,2,3,2,1,2,2,1,3,1,1,0,1,1,0,0,1,1,0,4,1,0,1,0,0,1,0,3,1,2,3,4,4,4,7,4,3,3,9,2,3,3,5,1,6,3,2,2,2,3,4,2,1,1,1,2,1,2,1,1,1,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077237,E01015282,184,0,1,0,1,1,0,1,1,1,4,0,1,1,0,0,0,1,0,1,0,3,5,1,6,6,5,5,3,3,5,6,6,3,3,3,4,7,3,1,4,3,1,2,2,5,5,1,1,4,5,2,4,4,6,6,3,3,0,3,1,1,4,3,2,0,3,3,1,0,2,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
E00077239,E01015282,157,3,1,3,0,0,1,1,6,0,1,1,1,1,0,0,0,0,1,0,0,3,3,1,2,4,7,7,2,6,4,7,4,2,2,4,6,0,4,1,1,4,1,1,2,6,3,3,5,3,1,3,2,0,1,2,2,2,4,0,2,3,1,0,3,2,0,3,0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
E00077240,E01015282,100,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,3,0,1,1,2,2,3,1,2,4,0,1,2,1,4,4,0,4,3,2,3,3,1,2,1,2,2,1,2,5,2,2,3,1,1,0,1,2,1,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00077241,E01015282,148,2,1,1,2,0,0,1,0,2,1,0,1,0,1,0,1,2,3,0,4,6,2,0,3,1,3,2,0,3,3,7,2,7,0,3,5,5,2,3,6,6,4,2,1,5,2,4,1,1,2,2,3,2,3,1,1,3,1,2,4,1,0,0,1,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
E00077242,E01015282,222,5,2,2,2,3,0,4,0,1,2,0,1,0,0,1,0,0,0,1,1,3,4,3,5,3,4,4,7,10,6,1,8,8,2,7,1,6,2,4,1,5,8,4,4,5,1,7,2,3,4,9,5,4,2,5,1,2,3,2,5,1,2,4,0,1,1,2,4,2,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
E00172736,E01015282,127,2,0,0,1,2,1,2,0,1,1,3,1,1,1,0,0,0,0,1,1,5,4,1,1,3,1,4,3,2,2,5,4,3,6,3,2,3,2,2,3,4,3,3,2,2,3,2,3,2,1,2,4,0,1,0,1,2,1,0,2,3,0,1,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00172744,E01015282,125,0,2,3,3,2,0,1,1,5,1,1,1,1,0,0,1,0,3,0,3,0,1,1,2,2,7,2,5,1,3,3,5,7,1,6,2,3,1,2,4,1,4,4,0,0,3,1,4,3,1,1,3,1,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00172748,E01015282,75,1,2,1,1,1,1,0,1,2,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,1,1,1,1,1,2,2,3,2,1,1,2,2,0,0,0,0,2,1,1,1,1,1,3,0,0,1,2,2,0,4,0,1,1,1,0,1,1,0,1,3,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
E00077250,E01015283,133,1,0,3,3,1,0,1,1,1,0,2,0,1,0,1,0,4,0,4,3,3,1,1,1,0,4,0,2,6,2,1,2,3,3,2,5,5,3,1,4,1,2,4,0,1,3,0,6,0,0,1,1,3,2,0,0,1,3,0,3,1,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,1,1,1,3,3,0,2,0,0,1,0,0,2
E00077253,E01015283,221,0,0,0,3,0,2,1,0,0,0,1,3,0,1,0,0,0,0,3,0,0,4,13,10,13,11,19,9,11,12,5,10,13,2,11,6,5,11,5,4,5,3,2,1,2,1,1,2,2,2,0,1,0,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077260,E01015283,145,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,3,2,1,2,7,8,2,11,9,8,2,6,2,5,4,2,3,5,8,4,3,2,2,3,2,0,0,1,1,1,2,2,3,1,2,1,1,4,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
E00077261,E01015283,312,0,1,2,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,11,6,5,9,5,12,22,16,23,25,26,16,10,13,8,7,13,7,5,7,4,6,1,6,1,1,2,2,2,2,2,2,3,0,2,0,1,1,1,2,0,3,1,2,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
E00077265,E01015283,184,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,12,9,3,14,5,7,9,5,6,4,8,7,8,5,4,7,6,3,4,2,2,1,2,7,0,1,2,1,1,2,2,3,3,1,3,0,4,1,2,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077266,E01015283,139,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,9,6,4,8,4,5,4,3,3,4,4,5,4,2,3,1,1,5,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,1,0,0,2,1,2,0,1,0,0,1,0,2,1,0,0,1,4,1,2,1,2,0,0,0,3
E00077276,E01015283,119,5,1,4,0,2,1,2,0,0,0,0,1,1,1,1,6,0,0,0,5,2,0,0,4,2,5,2,4,1,8,1,4,2,4,5,7,0,0,2,2,1,2,3,3,2,1,2,1,2,0,1,1,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
E00077255,E01015285,170,2,2,2,3,1,0,2,1,1,2,1,0,0,1,1,0,0,2,3,1,1,2,2,1,7,2,10,9,5,5,6,7,7,11,5,5,4,3,5,2,6,5,4,4,1,3,1,0,3,1,2,1,0,1,2,2,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
E00077256,E01015285,212,6,5,6,1,4,8,1,3,0,1,0,2,0,2,0,2,0,0,0,2,2,6,2,2,3,5,7,8,5,6,9,12,7,4,8,9,3,7,2,6,2,2,3,3,0,3,4,4,1,1,2,1,0,2,5,1,2,4,4,0,0,3,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
E00077257,E01015285,388,1,4,3,2,3,1,0,2,0,0,0,1,1,2,0,2,0,2,13,74,21,21,14,12,18,11,13,10,11,9,9,9,2,15,9,7,6,3,6,4,5,4,2,4,2,0,1,2,1,0,2,3,0,4,1,3,1,1,1,2,4,0,3,1,0,3,2,3,1,2,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077262,E01015285,158,1,0,3,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,2,1,4,2,4,9,5,4,3,3,3,3,3,5,1,0,3,1,4,1,3,3,2,2,4,2,2,1,0,1,2,2,0,3,1,1,3,0,0,6,5,1,5,3,3,1,0,2,1,3,3,0,1,3,1,3,0,2,2,1,0,0,0,1,0,0,2,0,2
E00077269,E01015285,106,0,1,0,0,2,1,1,1,2,0,1,1,0,0,0,2,0,5,0,2,1,0,1,1,3,0,2,1,1,0,0,1,1,2,1,1,3,3,1,1,1,1,1,1,0,0,1,1,0,0,1,1,2,1,0,2,1,3,0,1,2,0,2,1,1,2,2,1,2,0,3,0,1,1,3,2,2,3,2,1,2,1,2,1,1,1,3,2,0,0,1
E00077270,E01015285,183,3,2,2,1,0,1,1,0,1,0,2,1,0,0,1,0,0,0,0,2,3,1,1,5,5,5,6,3,4,7,2,5,5,5,3,4,4,2,3,0,2,3,2,3,0,4,3,5,3,0,3,0,1,1,2,3,2,2,4,0,5,3,1,2,0,2,3,4,3,1,4,2,2,3,1,1,1,2,0,0,1,0,0,0,2,1,1,1,2,1,1
E00172752,E01015285,561,0,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,3,2,34,132,120,83,54,24,15,13,13,7,6,6,3,1,5,3,2,2,4,1,2,0,1,0,3,0,1,2,0,1,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E00172754,E01015285,157,3,1,3,4,4,0,1,0,0,0,2,0,1,0,2,3,0,0,0,0,4,2,0,4,4,9,4,12,2,6,4,3,5,8,8,2,4,6,2,1,3,1,1,6,3,4,1,1,2,1,3,1,2,0,0,2,1,2,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
E00077244,E01015286,136,1,0,2,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,1,2,0,2,2,3,2,6,1,2,2,2,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,3,1,0,1,0,3,2,2,0,1,1,4,8,6,1,5,0,2,1,3,1,3,2,5,2,5,1,3,2,3,0,2,3,1,1,1,3
E00077245,E01015286,172,0,0,2,3,3,1,1,0,5,2,0,0,0,0,0,2,0,1,2,0,3,6,7,5,4,1,7,4,2,4,6,3,4,8,1,4,2,3,6,2,1,3,5,1,4,1,3,2,1,3,1,2,1,1,2,1,5,2,4,4,0,0,2,1,0,0,0,1,2,2,1,0,0,3,1,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1
E00077247,E01015286,180,2,0,3,4,0,2,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,2,2,11,8,6,1,5,3,4,3,4,5,2,3,5,5,6,4,5,3,1,3,3,1,2,1,1,2,5,2,3,3,2,0,1,2,2,2,2,1,1,0,1,1,1,0,1,2,3,0,3,2,1,0,0,3,2,0,2,0,2,3,1,0,2,1,1,0,0,2
E00077248,E01015286,148,1,2,0,1,2,0,0,1,3,0,0,1,0,0,1,2,1,0,0,0,4,2,0,1,1,2,0,1,0,0,0,3,3,1,4,1,4,2,2,1,2,1,0,3,0,2,1,4,0,1,3,0,0,1,0,1,0,5,4,4,2,3,5,4,3,3,3,2,3,7,8,1,5,3,1,0,1,1,0,1,2,1,1,3,1,0,0,2,0,1,2
E00077271,E01015286,144,5,3,1,1,2,0,0,0,0,0,0,1,0,0,3,0,0,1,2,1,0,2,0,3,0,0,4,3,3,4,3,1,5,5,1,5,2,2,5,1,1,3,4,2,1,2,2,3,2,3,4,2,1,1,1,2,1,3,0,2,0,0,0,3,2,1,0,0,0,4,1,3,2,0,1,3,1,1,3,2,4,0,0,2,0,0,0,1,0,1,0
E00077273,E01015286,115,0,1,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,6,0,2,1,4,1,2,1,1,0,1,1,2,4,2,1,2,0,2,2,2,1,1,1,0,1,3,0,1,2,1,0,0,2,1,1,0,1,2,1,3,3,5,1,3,4,3,4,1,5,2,1,1,0,2,1,1,1,1,0,1,2,0,1,0,0,0,0,4
E00077274,E01015286,175,4,1,0,0,0,0,1,0,2,0,1,0,2,1,2,2,1,0,0,1,0,2,2,3,3,0,0,5,5,5,10,7,2,4,4,0,5,4,2,2,0,5,2,1,1,1,1,0,1,2,0,2,2,1,0,3,2,1,2,3,1,4,2,2,2,7,4,0,5,2,5,2,3,4,3,1,1,1,1,2,2,0,1,1,0,0,1,1,0,0,4
E00077246,E01015287,126,3,1,0,0,2,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,1,4,1,2,1,2,1,2,2,5,4,3,1,0,2,0,2,3,0,1,1,2,0,0,0,0,0,0,1,0,2,0,0,2,0,0,3,2,3,0,2,3,3,1,2,5,1,1,6,1,2,3,2,3,5,4,2,0,2,2,0,3,0,2,2,2
E00077249,E01015287,162,2,0,7,1,4,2,1,1,0,0,1,0,1,1,1,0,6,0,0,2,3,0,1,1,0,5,2,6,4,4,5,6,4,5,3,3,1,5,1,3,3,0,3,1,0,3,1,1,2,1,2,0,1,0,1,2,0,1,3,2,1,3,3,2,1,2,1,1,3,5,0,1,2,0,2,0,1,2,3,2,2,1,2,1,1,0,0,0,0,0,1
E00077252,E01015287,194,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,2,7,35,14,9,6,8,6,6,3,9,1,5,2,5,1,6,1,3,3,2,3,2,0,4,1,1,1,2,0,1,0,2,4,3,1,1,1,0,0,2,1,0,2,1,4,0,0,0,1,1,0,1,1,3,1,1,2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
E00077275,E01015287,178,1,4,5,2,3,1,0,1,0,0,2,0,0,1,0,0,0,0,3,0,1,3,2,7,1,2,5,2,2,6,3,5,12,9,6,7,6,4,4,3,4,0,6,2,1,1,0,2,1,3,2,0,1,1,1,2,5,1,2,2,1,0,3,1,2,1,4,0,0,1,0,2,0,3,1,1,1,0,2,0,0,0,0,1,0,1,0,0,2,1,0
E00172739,E01015287,599,1,2,1,3,0,1,2,1,0,0,2,2,0,2,0,0,3,3,46,139,106,57,16,20,18,14,10,8,6,5,6,3,2,1,6,2,5,2,3,4,4,3,3,6,5,4,3,2,2,1,4,2,4,1,2,2,4,5,1,3,4,0,2,1,2,2,0,0,2,2,1,1,1,2,2,1,0,1,2,0,0,0,2,4,0,1,2,0,0,0,1
E00172745,E01015287,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,120,67,66,35,19,11,11,7,3,3,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00077279,E01015288,186,1,3,0,6,0,4,1,1,2,0,2,2,1,0,1,2,5,3,2,1,2,1,5,0,4,4,4,4,3,5,2,5,6,7,4,3,5,2,1,1,2,2,2,6,0,2,1,2,4,1,4,4,1,2,3,2,2,1,1,1,0,0,1,3,1,0,3,2,0,3,2,4,3,2,1,0,2,0,3,1,1,1,0,2,0,1,1,0,0,1,0
E00077297,E01015288,110,0,2,1,1,2,2,1,1,0,2,1,0,1,0,0,1,0,0,1,1,1,4,3,1,5,2,2,1,3,3,1,5,0,1,3,1,3,0,1,1,0,2,0,1,2,0,1,1,0,0,3,1,3,0,1,0,0,0,0,0,0,0,2,2,1,2,2,1,3,0,4,0,3,1,3,0,0,1,5,1,0,0,1,3,0,0,1,0,0,1,0
E00077299,E01015288,196,0,1,2,1,3,0,2,1,2,2,1,1,0,0,1,0,0,1,1,4,9,8,3,7,5,4,2,9,5,6,5,9,1,6,8,5,7,2,2,3,2,4,2,3,2,6,3,0,2,2,3,3,4,1,4,4,2,1,1,1,4,2,1,1,1,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00077301,E01015288,385,6,2,2,5,6,2,3,3,3,1,3,1,2,5,2,1,3,4,2,18,36,23,22,13,13,9,6,7,9,8,7,13,9,5,11,6,6,4,4,4,4,2,4,4,3,7,6,4,5,3,0,2,5,5,8,2,2,3,1,0,3,2,2,1,1,0,2,1,1,1,2,0,3,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
E00172750,E01015288,129,3,2,3,1,2,1,2,2,2,0,0,1,0,1,0,1,2,0,0,0,3,2,2,4,2,2,5,1,5,1,6,3,4,7,1,1,5,1,0,0,4,2,0,2,4,1,3,3,3,2,3,0,1,2,3,2,1,2,1,1,1,2,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
E00172753,E01015288,150,1,3,4,1,2,0,3,1,3,1,2,3,1,0,2,1,0,3,1,1,5,4,5,5,2,5,2,3,1,5,5,4,2,5,2,3,5,3,3,3,3,1,1,2,1,5,0,1,1,4,2,4,2,0,3,1,1,0,0,3,1,1,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E00077280,E01015289,178,4,4,2,2,1,4,1,0,1,2,0,0,1,0,1,0,1,2,0,3,0,4,2,1,3,4,2,1,5,3,7,2,4,2,10,5,6,2,7,3,3,2,2,1,3,6,2,4,2,3,2,0,3,2,2,2,0,1,1,0,2,1,4,0,3,1,1,2,1,5,2,0,0,2,1,0,0,1,1,1,3,0,0,0,0,1,1,0,0,0,2
E00077298,E01015289,131,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,8,1,4,5,3,1,0,4,4,1,2,2,0,1,2,1,0,1,1,0,2,1,0,0,2,0,0,1,1,0,4,2,1,2,2,0,1,1,1,1,4,5,0,5,1,1,1,4,1,4,1,5,2,0,1,1,3,2,2,2,2,2,0,1,1,0,1,0,0,3
E00077302,E01015289,249,2,2,1,1,0,0,1,1,2,0,1,0,0,1,1,0,0,1,3,2,2,2,16,12,17,9,4,7,7,2,6,6,6,5,3,7,3,7,4,8,5,2,4,5,2,3,4,3,8,4,7,4,2,6,1,1,1,3,3,1,1,4,2,2,3,1,1,1,4,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
